台南市,餐飲,廚房有雞-中華總店,持員工證或VIP會員卡享9折(套餐及特殊節日除外),2017/12/19 0:00,06-2882656,台南市東區中華東路三段199號
台北市,茶坊,振信茗茶-天母總店,商品9折(特價促銷商品除外)【持會員卡或員工證】,2018/6/23 0:00,02-28762762,台北市中山北路七段119號
台北市,茶坊,振信茗茶-衡陽新形象概念店,商品9折(特價促銷商品除外)【持會員卡或員工證】,2018/6/24 0:00,02-23618323,台北市衡陽路47號
台北市,茶坊,振信茗茶-復興新形象概念店,商品9折(特價促銷商品除外)【持會員卡或員工證】,2018/6/25 0:00,02-27114590,台北市復興南路一段34號
花蓮縣,租車,艾維士租車-宜蘭羅東站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/6/26 0:00,039-559778,宜蘭縣羅東鎮站東路348號
新竹縣,食品行,隆源餅行,自製品95折(寄賣品不適用、不得共用其他優惠)【持會員卡或員工證】,2018/6/27 0:00,03-5802337,新竹縣北埔鄉中正路16號
台北市,租車,艾維士租車-台北站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/6/28 0:00,02-25995033,台北市承德路三段276號
新北市,租車,艾維士租車-台北新莊站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/6/29 0:00,02-29049558,新北市新莊區中正路486之1號
桃園市,租車,艾維士租車-桃園機場站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/6/30 0:00,03-3862555,桃園縣大園鄉中正東路262號
新竹市,租車,艾維士租車-新竹站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/1 0:00,03-6668123,新竹市東區光復路一段580號
台中市,租車,艾維士租車-台中高鐵站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/2 0:00,04-23377666,台中市烏日區站區二路185、187、189號
嘉義縣,租車,艾維士租車-嘉義站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/3 0:00,05-3625099,嘉義縣朴子市嘉朴路西段73號
台南市,租車,艾維士租車-台南站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/4 0:00,06-3032828,台南市歸仁區中正南路二段13號
高雄市,租車,艾維士租車-高雄站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/5 0:00,07-3482666,高雄市左營區重信路623-2號
台東縣,租車,艾維士租車-台東站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/6 0:00,089-222317,台東市新站路221號
台東縣,租車,艾維士租車-台東豐年機場站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/7 0:00,089-222317,台東縣台東市民航路1100號
花蓮縣,租車,艾維士租車-花蓮車站前站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/8 0:00,038-338811,花蓮市國聯一路138之1號
花蓮縣,租車,艾維士租車-花蓮車站後站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/9 0:00,038-560022,花蓮巿富吉路2-5號
花蓮縣,租車,艾維士租車-花蓮機場站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/10 0:00,038-338811,花蓮縣新城鄉機場巷1號
花蓮縣,租車,艾維士租車-花蓮玉里站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/11 0:00,038-880414,花蓮縣玉里鎮光復路164號
台中市,租車,艾維士租車-台中總站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/12 0:00,04-23134333,台中市西屯區臺灣大道二段718號
台中市,租車,艾維士租車-台中機場站,平日65折、假日75折。  ※備註:  1.持會員卡或員工證。  2.平日:週一至週四，假日:週五至週日及連續3日(含)以上。  3.須提前預約並支付訂金:平日三天前，假日七天前。  4.不適用於春節期間及進口車輛。,2018/7/13 0:00,04-26153999,台中市沙鹿區中航路一段169號
台北市,旅行社,洋明旅行社,團體旅遊、自由行團費95折，國際機票加贈1000萬飛安險，行李束帶每人一個【持會員卡或員工證】,2018/7/14 0:00,02-25066766,台北市中山區松江路185號9樓902室
宜蘭縣,飯店旅館民宿,幸福星空精品旅店,住宿含早餐:平日一人3.5折雙人以上4.5折；假日一人4.5折雙人以上6折【持會員卡或員工證】,2018/7/15 0:00,039-552877,宜蘭縣羅東鎮公正路27號9樓
台北市,生活用品,鼎王鵝媽媽鍋具-新光信義A8館,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/16 0:00,02-27231889,台北市信義區松高路12號7樓
台北市,生活用品,鼎王鵝媽媽鍋具-新光南西店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/17 0:00,0936-938089,台北市中山區南京西路12號7樓
台中市,生活用品,鼎王鵝媽媽鍋具-sogo廣三,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/18 0:00,04-23288246,台中市西區台灣大道二段459號10樓
嘉義市,生活用品,鼎王鵝媽媽鍋具-嘉義耐斯松屋,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/19 0:00,05-2752848,嘉義市東區忠孝路600號B1
台南市,生活用品,鼎王鵝媽媽鍋具-台南大遠百,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/20 0:00,06-2752959,台南市東區前鋒路210號6樓
台北市,生活用品,鼎王鵝媽媽鍋具-sogo忠孝店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/21 0:00,02-77113337,台北市大安區忠孝東路四段45號8樓
台北市,生活用品,鼎王鵝媽媽鍋具-sogo敦南店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/22 0:00,0915-060601,台北市大安區敦化南路一段246號B2
台北市,生活用品,鼎王鵝媽媽鍋具-sogo天母店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/23 0:00,02-28348908,台北市士林區中山北路六段77號
高雄市,生活用品,鼎王鵝媽媽鍋具-漢神巨蛋,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/24 0:00,07-5224060,高雄市左營區博愛二路777號B1
高雄市,生活用品,鼎王鵝媽媽鍋具-高雄大遠百,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/25 0:00,07-5363081,高雄市苓雅區三多四路21號10樓
屏東縣,生活用品,鼎王鵝媽媽鍋具-屏東太平洋,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/26 0:00,08-7333924,屏東縣屏東市中正路72號
花蓮縣,生活用品,鼎王鵝媽媽鍋具-花蓮遠東,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/27 0:00,038-334247,花蓮縣花蓮市和平路581號2樓
宜蘭縣,生活用品,鼎王鵝媽媽鍋具-宜蘭新月廣場,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/28 0:00,039-314368,宜蘭縣宜蘭市民權路二段38巷6號3樓
桃園市,生活用品,鼎王鵝媽媽鍋具-桃園大江,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/29 0:00,03-4680603,桃園市中壢區中園路二段509號B1
桃園市,生活用品,鼎王鵝媽媽鍋具-桃園遠東,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/30 0:00,03-2702233,桃園市桃園區中正路20號10樓
台北市,生活用品,鼎王鵝媽媽鍋具-新光站前店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/7/31 0:00,02-23710862,台北市中正區忠孝西路一段66號10樓
台中市,生活用品,鼎王鵝媽媽鍋具-台中大遠百,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/1 0:00,04-37032438,台中市西屯區台灣大道三段251號9樓
台中市,生活用品,鼎王鵝媽媽鍋具-台中中友,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/2 0:00,04-22251450,台中市北區三民路三段161號11樓
台北市,生活用品,鼎王鵝媽媽鍋具-大葉高島屋,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/3 0:00,02-28387881,台北市士林區忠誠路二段55號12樓
新北市,生活用品,鼎王鵝媽媽鍋具-板橋大遠百,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/4 0:00,02-29589398,新北市板橋區中山路一段152號7樓
新北市,生活用品,鼎王鵝媽媽鍋具-中和環球,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/5 0:00,0932-059639,新北市中和區中山路三段122號B2
新北市,生活用品,鼎王鵝媽媽鍋具-永和比漾廣場,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/6 0:00,02-82315276,新北市永和區中山路一段238號5樓
台北市,生活用品,鼎王鵝嬤嬤鍋具-台北萬華店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/7 0:00,,台北市西昌街147號
台北市,生活用品,鼎王鵝媽媽鍋具-京華城,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/8 0:00,02-37622557,臺北市松山區八德路四段138號6F
新北市,生活用品,鼎王鵝媽媽鍋具-板橋遠東百貨,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/9 0:00,02-29567396,新北市板橋區中山路一段152號10樓
新北市,生活用品,鼎王鵝媽媽鍋具-中和旗艦店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/10 0:00,02-89780688,新北市中和區中正路288號1樓
新北市,生活用品,鼎王鵝媽媽鍋具-林口圓熊店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/11 0:00,,新北市林口區仁愛路二段514號
桃園市,生活用品,鼎王鵝媽媽鍋具-新光大有店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/12 0:00,03-3315408,桃園市桃園區大有路189號B1
新竹市,生活用品,鼎王鵝媽媽鍋具-sogo站前店,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/13 0:00,03-5216887,新竹市東區民族路2號9樓
高雄市,生活用品,鼎王鵝媽媽鍋具-漢神百貨,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/14 0:00,07-2158486,高雄市前金區成功一路266-1號7樓
新竹市,生活用品,鼎王鵝媽媽鍋具-新竹大遠百,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/15 0:00,03-5238725,新竹市東區西大路323號5樓
新竹市,生活用品,鼎王鵝媽媽鍋具-新竹巨城,正品8折再95折/特價品95折【持會員卡或員工證】,2018/8/16 0:00,03-6231089,新竹市東區中央路239號6樓
台中市,生活用品,鼎王鵝媽媽鍋具-新光中港店,正品8折再95折/特價品95折【憑會員卡或員工證】,2018/8/17 0:00,04-22515665,台中市西屯區台灣大道三段301號8樓
雲林縣,咖啡簡餐,風佳人文咖啡館-斗六店,9折(特惠活動及春節除外)【持會員卡或員工證】,2018/8/18 0:00,05-5371212,雲林縣斗六市民生南路192號
台北市,按摩,太極堂足體養生會館-忠孝店,各單項服務項目現金原價9折【持會員卡或員工證】,2018/8/19 0:00,02-33433926,台北市中正區忠孝東路二段72號
台北市,按摩,太極堂足體養生會館-市府店,各單項服務項目現金原價9折【持會員卡或員工證】,2018/8/20 0:00,02-27633233,台北市信義區忠孝東路五段153號2樓
台北市,按摩,太極堂足體養生會館-民生店,各單項服務項目現金原價9折【持會員卡或員工證】,2018/8/21 0:00,02-25366600,台北市中山區民生東路二段106號
台中市,眼鏡,寶島眼鏡-大雅雅潭路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/22 0:00,04-36095899,台中市大雅區學府路204號
台中市,眼鏡,寶島眼鏡-台中河南路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/23 0:00,04-36091699,台中市西屯區河南路二段432之7號1樓
台北市,眼鏡,寶島眼鏡-和平東路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/24 0:00,02-27045868,台北市大安區和平東路二段195號
新北市,眼鏡,寶島眼鏡-蘆洲民族路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/25 0:00,02-66376797,新北市蘆洲區民族路403號
高雄市,眼鏡,寶島眼鏡-楠梓德賢路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/26 0:00,07-9631505,高雄市楠梓區德賢路249號
台北市,眼鏡,寶島眼鏡-民權東路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/27 0:00,02-66176561,台北市中山區民權東路二段45號1樓
台中市,眼鏡,寶島眼鏡-台中青海路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/28 0:00,04-36093595,台中市西屯區青海路一段81-2號
台中市,眼鏡,寶島眼鏡-台中新陽明,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/29 0:00,04-36095158,台中市北區五權路232號6樓
桃園市,眼鏡,寶島眼鏡-觀音大觀路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/30 0:00,03-2630409,桃園市觀音區大觀路二段102號
台中市,眼鏡,寶島眼鏡-逢甲福星路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/8/31 0:00,04-36090755,台中市西屯區福星路399號
基隆市,眼鏡,寶島眼鏡-基隆安一路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/1 0:00,02-24288851,基隆市中山區安一路35號
南投縣,眼鏡,寶島眼鏡-草屯虎山路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/2 0:00,049-6003520,南投縣草屯鎮炎峰里虎山路778號
新北市,眼鏡,寶島眼鏡-瑞芳,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/3 0:00,02-24976180,新北市瑞芳區明燈路三段39之9號
高雄市,眼鏡,寶島眼鏡-高雄廣州一街,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/4 0:00,07-7254897,高雄市苓雅區廣州一街143號
高雄市,眼鏡,寶島眼鏡-高雄新高,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/5 0:00,07-9638248,高雄市三民區莊敬路288號1樓
台中市,眼鏡,寶島眼鏡-台中高工,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/6 0:00,04-36095838,台中市南區美村南路104號
宜蘭縣,眼鏡,寶島眼鏡-頭城青雲路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/7 0:00,039-059711,宜蘭縣頭城鎮城東里青雲路三段152號1樓
新竹市,眼鏡,寶島眼鏡-新竹馬偕,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/8 0:00,03-6107358,新竹市東區光復路二段225號
屏東縣,眼鏡,寶島眼鏡-屏東內埔,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/9 0:00,08-7690068,屏東縣內埔鄉內田村廣濟路303號
南投縣,眼鏡,寶島眼鏡-埔里中正路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/10 0:00,049-2990168,南投縣埔里鎮中正路398號
嘉義縣,眼鏡,寶島眼鏡-嘉義大林,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/11 0:00,05-2642777,嘉義縣大林鎮中正路518號
新北市,眼鏡,寶島眼鏡-汐止中興路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/12 0:00,02-26935390,新北市汐止區中興路155號
台中市,眼鏡,寶島眼鏡-大里永興路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/13 0:00,04-24810198,台中市大里區永興路329號
台中市,眼鏡,寶島眼鏡-台中三民路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/14 0:00,04-22275566,台中市北區三民路三段74號
桃園市,眼鏡,寶島眼鏡-八德桃鶯路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/15 0:00,03-3772872,桃園市八德區桃鶯路35號
桃園市,眼鏡,寶島眼鏡-楊梅大成路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/16 0:00,03-4757206,桃園市楊梅區大成路137號
花蓮縣,眼鏡,寶島眼鏡-花蓮中正路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/17 0:00,038-337768,花蓮縣花蓮市中正路462之1號
新北市,眼鏡,寶島眼鏡-新莊幸福路(一),1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/18 0:00,02-22761183,新北市新莊區幸福路542 號
台東縣,眼鏡,寶島眼鏡-台東中華路,1.一般眼鏡及太陽眼鏡依定價享7折(限配整付)。  2.長戴式隱形眼鏡8折，附贈隱形眼鏡保養套一組。  備註:  1.持會員卡或員工證。  2.拋棄式隱形眼鏡、促銷與特價商品、特殊品牌、藥水及訂製片除外。,2018/9/19 0:00,089-355381,台東縣台東市中華路一段520號
